269	293	{'rel_type': 'direct_interaction'}
283	595	{'rel_type': 'direct_interaction'}
165	498	{'rel_type': 'colocalization'}
165	524	{'rel_type': 'physical_association'}
165	173	{'rel_type': 'physical_association'}
165	322	{'rel_type': 'physical_association'}
238	2	{'rel_type': 'physical_association'}
238	208	{'rel_type': 'physical_association'}
251	201	{'rel_type': 'physical_association'}
251	209	{'rel_type': 'physical_association'}
251	262	{'rel_type': 'physical_association'}
212	251	{'rel_type': 'physical_association'}
251	149	{'rel_type': 'physical_association'}
133	191	{'rel_type': 'colocalization'}
579	552	{'rel_type': 'physical_association'}
164	271	{'rel_type': 'physical_association'}
399	10	{'rel_type': 'physical_association'}
578	235	{'rel_type': 'colocalization'}
578	301	{'rel_type': 'colocalization'}
200	23	{'rel_type': 'physical_association'}
106	527	{'rel_type': 'physical_association'}
267	450	{'rel_type': 'direct_interaction'}
374	314	{'rel_type': 'direct_interaction'}
374	442	{'rel_type': 'direct_interaction'}
231	247	{'rel_type': 'colocalization'}
231	158	{'rel_type': 'colocalization'}
344	465	{'rel_type': 'colocalization'}
344	617	{'rel_type': 'physical_association'}
344	19	{'rel_type': 'colocalization'}
26	459	{'rel_type': 'physical_association'}
26	308	{'rel_type': 'physical_association'}
26	160	{'rel_type': 'colocalization'}
26	350	{'rel_type': 'direct_interaction'}
213	179	{'rel_type': 'direct_interaction'}
499	499	{'rel_type': 'association'}
587	573	{'rel_type': 'direct_interaction'}
587	468	{'rel_type': 'direct_interaction'}
587	10	{'rel_type': 'physical_association'}
587	588	{'rel_type': 'physical_association'}
134	613	{'rel_type': 'physical_association'}
127	28	{'rel_type': 'direct_interaction'}
127	270	{'rel_type': 'direct_interaction'}
557	557	{'rel_type': 'physical_association'}
406	424	{'rel_type': 'physical_association'}
233	584	{'rel_type': 'direct_interaction'}
233	3	{'rel_type': 'colocalization'}
